imagename,label
LT04_L1TP_183019_19880823_20170206_01_T1_MTL,1
LT04_L1TP_185055_19880211_20170209_01_T1_MTL,1
LT04_L1TP_182030_19880528_20170208_01_T1_MTL,1
LT04_L1GS_185063_19890112_20170204_01_T2_MTL,0
LT04_L1GS_001110_19890103_20170205_01_T2_MTL,0
LT04_L1TP_185029_19880805_20170207_01_T1_MTL,1
LT04_L1TP_182026_19880105_20170210_01_T2_MTL,1
LT04_L1GS_185063_19880517_20170208_01_T2_MTL,0
LT04_L1TP_184048_19880307_20170209_01_T2_MTL,0
LT04_L1GS_190113_19890131_20170204_01_T2_MTL,0
LT04_L1GS_182018_19880901_20170206_01_T2_MTL,1
LT04_L1TP_008028_19890731_20170202_01_T1_MTL,1
LT04_L1GS_181111_19891218_20170201_01_T2_MTL,0
LT04_L1GS_183025_19880620_20170208_01_T2_MTL,1
LT04_L1TP_185047_19880211_20170209_01_T1_MTL,1
LT04_L1GS_001119_19890220_20170204_01_T2_MTL,0
LT04_L1TP_009062_19891111_20170201_01_T1_MTL,1
LT04_L1GS_009056_19930327_20170119_01_T2_MTL,1
LT04_L1GS_184017_19881220_20170205_01_T2_MTL,1
LT04_L1GS_185020_19880618_20170208_01_T2_MTL,0
LT04_L1TP_185022_19890520_20170203_01_T1_MTL,1
LT04_L1GS_001112_19880117_20170210_01_T2_MTL,0
LT04_L1GS_183063_19881127_20170205_01_T2_MTL,1
LT04_L1TP_180028_19880514_20170208_01_T1_MTL,1
LT04_L1TP_193034_19880102_20170210_01_T1_MTL,1
LT04_L1GS_010052_19880608_20170208_01_T2_MTL,0
LT04_L1GS_183069_19871125_20170210_01_T2_MTL,0
LT04_L1GS_009022_19821226_20170220_01_T2_MTL,1
LT04_L1GS_007067_19871226_20170210_01_T2_MTL,1
LT04_L1GS_182042_19880325_20170209_01_T2_MTL,0
LT04_L1TP_186019_19880422_20170209_01_T1_MTL,1
LT04_L1TP_001059_19910109_20170127_01_T1_MTL,1
LT04_L1GS_184032_19881220_20170205_01_T2_MTL,1
LT04_L1GS_010019_19830203_20170220_01_T2_MTL,0
LT04_L1TP_192026_19890622_20170202_01_T1_MTL,1
LT04_L1GS_182016_19880731_20170208_01_T2_MTL,1
LT04_L1TP_186020_19900615_20170129_01_T1_MTL,0
LT04_L1TP_004069_19880207_20170209_01_T1_MTL,1
LT04_L1TP_188057_19910107_20170127_01_T1_MTL,0
LT04_L1GS_008058_19880610_20170208_01_T2_MTL,1
LT04_L1GS_010032_19880217_20170209_01_T2_MTL,0
LT04_L1GS_180031_19890109_20170204_01_T2_MTL,1
LT04_L1GS_185063_19900131_20170131_01_T2_MTL,0
LT04_L1TP_193051_19871115_20170210_01_T1_MTL,1
LT04_L1TP_192038_19880315_20170209_01_T1_MTL,0
LT04_L1GS_007065_19920716_20170122_01_T2_MTL,1
LT04_L1GS_004075_19871221_20170210_01_T2_MTL,0
LT04_L1TP_009047_19880313_20170209_01_T1_MTL,1
LT04_L1GS_185058_19901014_20170128_01_T2_MTL,1
LT04_L1TP_189055_19901213_20170127_01_T1_MTL,1
LT04_L1TP_010053_19880523_20170208_01_T1_MTL,0
LT04_L1TP_185033_19910526_20170127_01_T1_MTL,1
LT04_L1TP_001054_19871216_20170210_01_T1_MTL,1
LT04_L1TP_185021_19890909_20170201_01_T1_MTL,0
LT04_L1TP_189045_19871221_20170210_01_T1_MTL,0
LT04_L1TP_009059_19900709_20170129_01_T1_MTL,1
LT04_L1GS_186057_19920604_20170122_01_T2_MTL,1
LT04_L1GS_010055_19880928_20170205_01_T2_MTL,1
LT04_L1GS_185025_19881125_20170205_01_T2_MTL,1
LT04_L1GS_009061_19890401_20170204_01_T2_MTL,1
LT04_L1TP_191040_19880221_20170209_01_T1_MTL,0
LT04_L1TP_182045_19880325_20170209_01_T1_MTL,0
LT04_L1TP_005058_19871228_20170210_01_T1_MTL,0
LT04_L1TP_181020_19881012_20170205_01_T1_MTL,0
LT04_L1TP_184027_19881102_20170205_01_T1_MTL,1
LT04_L1TP_008056_19880610_20170208_01_T1_MTL,1
LT04_L1GS_004057_19890719_20170202_01_T2_MTL,0
LT04_L1GS_007060_19920716_20170122_01_T2_MTL,0
LT04_L1TP_007054_19880315_20170209_01_T1_MTL,1
LT04_L1GS_191027_19890903_20170201_01_T2_MTL,1
LT04_L1TP_184015_19880611_20170208_01_T2_MTL,1
LT04_L1TP_007057_19871226_20170210_01_T1_MTL,1
LT04_L1TP_181019_19880622_20170208_01_T1_MTL,1
LT04_L1GS_191114_19891122_20170201_01_T2_MTL,0
LT04_L1GS_004063_19920929_20170122_01_T2_MTL,0
LT04_L1TP_181028_19881231_20170205_01_T1_MTL,1
LT04_L1GS_009063_19880804_20170207_01_T2_MTL,1
LT04_L1TP_188039_19880319_20170209_01_T1_MTL,0
LT04_L1TP_187024_19920713_20170122_01_T1_MTL,1
LT04_L1TP_183061_19881010_20170205_01_T1_MTL,1
LT04_L1GS_182024_19890904_20170201_01_T2_MTL,1
LT04_L1TP_187017_19880718_20170208_01_T1_MTL,1
LT04_L1GS_009026_19821226_20170220_01_T2_MTL,1
LT04_L1GS_005063_19891014_20170201_01_T2_MTL,0
LT04_L1GS_009057_19881226_20170205_01_T2_MTL,1
LT04_L1TP_192054_19900305_20170131_01_T1_MTL,0
LT04_L1TP_007060_19880923_20170205_01_T1_MTL,0
LT04_L1TP_007054_19890521_20170203_01_T1_MTL,1
LT04_L1GS_185016_19891011_20170201_01_T2_MTL,1
LT04_L1TP_181033_19871213_20170210_01_T1_MTL,1
LT04_L1GS_182011_19880901_20170206_01_T2_MTL,0
LT04_L1TP_184029_19880204_20170209_01_T1_MTL,1
LT04_L1TP_188049_19880131_20170209_01_T1_MTL,0
LT04_L1GS_180030_19891211_20170201_01_T2_MTL,0
LT04_L1GS_004111_19880106_20170210_01_T2_MTL,0
LT04_L1GS_007063_19890318_20170204_01_T2_MTL,0
LT04_L1TP_188048_19880131_20170209_01_T1_MTL,1
LT04_L1TP_181032_19891218_20170201_01_T1_MTL,1
LT04_L1GS_183027_19880908_20170206_01_T2_MTL,1
LT04_L1GS_006055_19890818_20170202_01_T2_MTL,1
LT04_L1TP_186061_19881218_20170205_01_T1_MTL,0
LT04_L1TP_180020_19920626_20170122_01_T1_MTL,0
LT04_L1TP_182022_19880901_20170206_01_T1_MTL,0
LT04_L1TP_182023_19870713_20170212_01_T1_MTL,1
LT04_L1TP_004054_19900228_20170131_01_T1_MTL,1
LT04_L1TP_182038_19871001_20170211_01_T1_MTL,1
LT04_L1TP_182020_19920912_20170121_01_T1_MTL,0
LT04_L1TP_191051_19881002_20170205_01_T1_MTL,0
LT04_L1TP_186012_19880625_20170208_01_T1_MTL,1
LT04_L1TP_180047_19880327_20170209_01_T1_MTL,0
LT04_L1GS_188010_19890728_20170202_01_T2_MTL,0
LT04_L1GS_185020_19920715_20170123_01_T2_MTL,0
LT04_L1TP_180033_19881122_20170205_01_T1_MTL,1
LT04_L1GS_187024_19920729_20170123_01_T2_MTL,1
LT04_L1GS_001111_19900106_20170201_01_T2_MTL,0
LT04_L1GS_185060_19880704_20170208_01_T2_MTL,1
LT04_L1TP_183065_19880924_20170206_01_T1_MTL,1
LT04_L1GS_184028_19880627_20170208_01_T2_MTL,1
LT04_L1TP_188052_19880131_20170209_01_T1_MTL,1
LT04_L1TP_181017_19880910_20170206_01_T1_MTL,1
LT04_L1TP_006028_19881119_20170206_01_T1_MTL,1
LT04_L1TP_184037_19871202_20170210_01_T1_MTL,1
LT04_L1TP_004071_19880223_20170209_01_T1_MTL,1
LT04_L1GS_006113_19891208_20170201_01_T2_MTL,0
LT04_L1TP_182025_19870713_20170212_01_T1_MTL,1
LT04_L1TP_180057_19880123_20170209_01_T1_MTL,0
LT04_L1GS_185020_19891011_20170201_01_T2_MTL,0
LT04_L1TP_180070_19900213_20170131_01_T1_MTL,1
LT04_L1GS_183041_19920327_20170124_01_T2_MTL,0
LT04_L1GS_185021_19900710_20170129_01_T2_MTL,0
LT04_L1GS_004067_19880310_20170209_01_T2_MTL,1
LT04_L1GS_004059_19891210_20170201_01_T2_MTL,0
LT04_L1TP_009045_19880313_20170209_01_T1_MTL,0
LT04_L1TP_183020_19880823_20170206_01_T1_MTL,0
LT04_L1TP_001073_19871130_20170210_01_T1_MTL,1
LT04_L1TP_181028_19880606_20170208_01_T1_MTL,1
LT04_L1GS_184063_19880408_20170209_01_T2_MTL,1
LT04_L1TP_188054_19910107_20170127_01_T1_MTL,1
LT04_L1TP_182029_19880629_20170208_01_T1_MTL,1
LT04_L1TP_009059_19890111_20170205_01_T1_MTL,1
LT04_L1GS_185060_19881227_20170205_01_T2_MTL,1
LT04_L1TP_193028_19920707_20170122_01_T1_MTL,1
LT04_L1TP_193047_19880509_20170208_01_T1_MTL,0
LT04_L1GS_005045_19891014_20170201_01_T2_MTL,0
LT04_L1TP_185059_19890213_20170204_01_T1_MTL,0
LT04_L1GS_002054_19921118_20170121_01_T2_MTL,1
LT04_L1GS_184011_19880424_20170209_01_T2_MTL,0
LT04_L1GS_001116_19890204_20170204_01_T2_MTL,0
LT04_L1GS_185061_19871209_20170210_01_T2_MTL,1
LT04_L1TP_183031_19910629_20170126_01_T1_MTL,1
LT04_L1GS_185026_19890504_20170203_01_T2_MTL,1
LT04_L1TP_193028_19880813_20170207_01_T1_MTL,1
LT04_L1TP_182027_19880105_20170210_01_T1_MTL,1
LT04_L1TP_007052_19881009_20170206_01_T1_MTL,1
LT04_L1TP_182022_19880528_20170208_01_T1_MTL,0
LT04_L1TP_191035_19920810_20170123_01_T1_MTL,1
LT04_L1GS_183075_19880229_20170209_01_T2_MTL,0
LT04_L1TP_191028_19890919_20170201_01_T1_MTL,1
LT04_L1TP_008052_19881101_20170205_01_T1_MTL,1
LT04_L1TP_180017_19880701_20170208_01_T1_MTL,0
LT04_L1TP_008052_19930624_20170118_01_T1_MTL,1
LT04_L1TP_180026_19880802_20170207_01_T1_MTL,1
LT04_L1TP_186039_19871130_20170210_01_T1_MTL,1
LT04_L1GS_001054_19890119_20170205_01_T2_MTL,1
LT04_L1GS_007059_19881009_20170205_01_T2_MTL,0
LT04_L1GS_189010_19890804_20170202_01_T2_MTL,0
LT04_L1TP_189043_19880223_20170209_01_T1_MTL,1
LT04_L1GS_010051_19880405_20170209_01_T2_MTL,0
LT04_L1GS_189116_19891226_20170201_01_T2_MTL,0
LT04_L1GS_008046_19881117_20170205_01_T2_MTL,1
LT04_L1GS_185021_19880906_20170206_01_T2_MTL,0
LT04_L1GS_004046_19891023_20170201_01_T2_MTL,0
LT04_L1GS_188010_19880522_20170208_01_T2_MTL,0
LT04_L1GS_006060_19880324_20170209_01_T2_MTL,0
LT04_L1GS_007049_19920529_20170124_01_T2_MTL,0
LT04_L1GS_004115_19880223_20170209_01_T2_MTL,0
LT04_L1TP_184038_19880307_20170209_01_T1_MTL,1
LT04_L1TP_186022_19880727_20170208_01_T1_MTL,1
LT04_L1GS_184013_19880713_20170208_01_T2_MTL,1
LT04_L1GS_191039_19880511_20170208_01_T2_MTL,1
LT04_L1GS_181019_19881012_20170206_01_T2_MTL,1
LT04_L1GS_008050_19880509_20170208_01_T2_MTL,0
LT04_L1TP_186011_19880422_20170209_01_T2_MTL,0
LT04_L1TP_002072_19890806_20170202_01_T1_MTL,1
LT04_L1TP_006053_19901109_20170128_01_T1_MTL,1
LT04_L1GS_002224_19891228_20170201_01_T2_MTL,1
LT04_L1GS_187012_19880515_20170208_01_T2_MTL,1
LT04_L1GS_007050_19880518_20170208_01_T2_MTL,0
LT04_L1TP_183028_19890709_20170202_01_T1_MTL,1
LT04_L1TP_003064_19880319_20170209_01_T1_MTL,0
LT04_L1GS_182023_19871220_20170210_01_T2_MTL,1
LT04_L1TP_181029_19890812_20170202_01_T1_MTL,1
LT04_L1TP_185044_19880110_20170210_01_T1_MTL,0
LT04_L1TP_190043_19880317_20170209_01_T1_MTL,1
LT04_L1GS_005062_19880605_20170208_01_T2_MTL,0
LT04_L1GS_187028_19930326_20170119_01_T2_MTL,1
LT04_L1GS_183069_19871227_20170210_01_T2_MTL,0
LT04_L1TP_182030_19900110_20170201_01_T1_MTL,1
LT04_L1GS_004110_19900127_20170131_01_T2_MTL,0
LT04_L1TP_181029_19890913_20170201_01_T1_MTL,1
LT04_L1TP_188034_19880522_20170208_01_T1_MTL,1
LT04_L1TP_184034_19871202_20170210_01_T1_MTL,1
LT04_L1TP_183024_19870720_20170211_01_T1_MTL,0
LT04_L1GS_007056_19890622_20170202_01_T2_MTL,1
LT04_L1TP_184044_19871202_20170210_01_T1_MTL,0
LT04_L1GS_180011_19880802_20170208_01_T2_MTL,0
LT04_L1TP_181028_19890625_20170202_01_T1_MTL,1
LT04_L1TP_182021_19920726_20170123_01_T1_MTL,0
LT04_L1GS_009061_19890111_20170205_01_T2_MTL,1
LT04_L1TP_184028_19880729_20170208_01_T1_MTL,1
LT04_L1GS_006059_19880409_20170209_01_T2_MTL,0
LT04_L1GS_186048_19880305_20170209_01_T2_MTL,0
LT04_L1TP_191040_19880511_20170208_01_T1_MTL,0
LT04_L1GS_185060_19880110_20170210_01_T2_MTL,1
LT04_L1GS_009053_19880921_20170206_01_T2_MTL,1
LT04_L1TP_181024_19920905_20170121_01_T1_MTL,1
LT04_L1TP_009055_19881226_20170205_01_T1_MTL,1
LT04_L1GS_183062_19890215_20170204_01_T2_MTL,1
LT04_L1TP_184032_19880729_20170208_01_T1_MTL,1
LT04_L1TP_183032_19871227_20170210_01_T1_MTL,1
LT04_L1TP_190030_19871228_20170210_01_T1_MTL,0
LT04_L1TP_183016_19880604_20170208_01_T1_MTL,1
LT04_L1TP_002060_19900403_20170131_01_T1_MTL,1
LT04_L1TP_180040_19920930_20170121_01_T1_MTL,1
LT04_L1GS_008058_19900224_20170131_01_T2_MTL,1
LT04_L1TP_009052_19881124_20170205_01_T1_MTL,1
LT04_L1GS_185025_19900608_20170129_01_T2_MTL,1
LT04_L1TP_193025_19920808_20170122_01_T1_MTL,1
LT04_L1GS_189116_19891124_20170201_01_T2_MTL,0
LT04_L1TP_185052_19911204_20170124_01_T1_MTL,0
LT04_L1GS_006069_19880120_20170210_01_T2_MTL,1
LT04_L1GS_184024_19880611_20170208_01_T2_MTL,0
LT04_L1GS_182025_19880613_20170208_01_T2_MTL,1
LT04_L1TP_183043_19871125_20170210_01_T1_MTL,0
LT04_L1TP_191042_19880104_20170210_01_T1_MTL,1
LT04_L1GS_185059_19880211_20170209_01_T2_MTL,0
LT04_L1TP_187020_19900622_20170129_01_T1_MTL,0
LT04_L1TP_180020_19880802_20170207_01_T1_MTL,0
LT04_L1TP_184016_19880830_20170206_01_T2_MTL,1
LT04_L1GS_002225_19900809_20170130_01_T2_MTL,1
LT04_L1TP_186013_19880524_20170208_01_T1_MTL,1
LT04_L1TP_004057_19880122_20170209_01_T1_MTL,0
LT04_L1TP_183020_19881127_20170206_01_T1_MTL,0
LT04_L1GS_183068_19871211_20170210_01_T2_MTL,0
LT04_L1TP_184018_19880830_20170206_01_T1_MTL,1
LT04_L1TP_003063_19880319_20170209_01_T1_MTL,0
LT04_L1GS_183062_19890404_20170204_01_T2_MTL,1
LT04_L1TP_180040_19920728_20170123_01_T1_MTL,1
LT04_L1GS_187117_19891110_20170201_01_T2_MTL,0
LT04_L1GS_009051_19891026_20170201_01_T2_MTL,0
LT04_L1TP_182032_19890107_20170205_01_T1_MTL,1
LT04_L1TP_185029_19890707_20170202_01_T1_MTL,1
LT04_L1GS_003048_19890930_20170201_01_T2_MTL,1
LT04_L1TP_189048_19880223_20170209_01_T1_MTL,1
LT04_L1TP_186015_19880711_20170208_01_T1_MTL,1
LT04_L1TP_190040_19880113_20170210_01_T1_MTL,0
LT04_L1TP_005047_19891014_20170201_01_T1_MTL,1
LT04_L1GS_004046_19880918_20170206_01_T2_MTL,0
LT04_L1GS_185023_19920715_20170123_01_T2_MTL,1
LT04_L1TP_184046_19880307_20170209_01_T1_MTL,0
LT04_L1GS_002224_19900113_20170131_01_T2_MTL,1
LT04_L1TP_009053_19890111_20170204_01_T1_MTL,1
LT04_L1TP_193027_19890629_20170202_01_T1_MTL,1
LT04_L1TP_191045_19880221_20170209_01_T1_MTL,0
LT04_L1GS_182016_19880613_20170208_01_T2_MTL,1
LT04_L1TP_185022_19900523_20170130_01_T1_MTL,1
LT04_L1TP_180032_19880123_20170209_01_T1_MTL,1
LT04_L1GS_009060_19900725_20170129_01_T2_MTL,1
LT04_L1GS_006058_19880511_20170208_01_T2_MTL,0
LT04_L1GS_005045_19891201_20170201_01_T2_MTL,0
LT04_L1TP_193051_19890917_20170201_01_T1_MTL,1
LT04_L1GS_184060_19881001_20170206_01_T2_MTL,1
LT04_L1TP_181028_19880825_20170206_01_T1_MTL,1
LT04_L1TP_008052_19880914_20170206_01_T1_MTL,1
LT04_L1GS_187027_19920713_20170122_01_T2_MTL,1
LT04_L1GS_181025_19890508_20170203_01_T2_MTL,1
LT04_L1GS_004067_19891023_20170201_01_T2_MTL,1
LT04_L1GS_181029_19880419_20170209_01_T2_MTL,1
LT04_L1TP_192055_19921223_20170121_01_T1_MTL,1
LT04_L1GS_007027_19830129_20170220_01_T2_MTL,1
LT04_L1GS_188035_19900512_20170130_01_T2_MTL,0
LT04_L1GS_001087_19900327_20170131_01_T2_MTL,1
LT04_L1GS_009060_19890604_20170203_01_T2_MTL,1
LT04_L1TP_186057_19900327_20170131_01_T1_MTL,1
LT04_L1TP_005052_19891201_20170201_01_T1_MTL,1
LT04_L1GS_184020_19880424_20170209_01_T2_MTL,0
LT04_L1TP_181028_19890913_20170201_01_T1_MTL,1
LT04_L1TP_189038_19881105_20170205_01_T1_MTL,1
LT04_L1TP_007029_19821110_20170220_01_T1_MTL,1
LT04_L1TP_008056_19891019_20170201_01_T1_MTL,1
LT04_L1GS_190117_19890115_20170204_01_T2_MTL,0
LT04_L1TP_191049_19880324_20170209_01_T1_MTL,0
LT04_L1TP_184031_19890630_20170202_01_T1_MTL,1
LT04_L1GS_186061_19880727_20170208_01_T2_MTL,0
LT04_L1GS_004065_19891023_20170201_01_T2_MTL,1
LT04_L1GS_183065_19871125_20170210_01_T2_MTL,1
LT04_L1GS_009058_19900303_20170131_01_T2_MTL,1
LT04_L1GS_182016_19880901_20170206_01_T2_MTL,1
LT04_L1TP_191022_19880511_20170208_01_T1_MTL,1
LT04_L1TP_181023_19920719_20170122_01_T1_MTL,1
LT04_L1TP_004072_19880326_20170209_01_T1_MTL,1
LT04_L1TP_192035_19880315_20170209_01_T1_MTL,1
LT04_L1TP_191028_19880815_20170206_01_T1_MTL,1
LT04_L1GS_007061_19880619_20170208_01_T2_MTL,0
LT04_L1TP_189056_19891210_20170201_01_T1_MTL,1
LT04_L1TP_185025_19890707_20170202_01_T1_MTL,1
LT04_L1TP_007059_19890724_20170202_01_T1_MTL,0
LT04_L1GS_006067_19871117_20170210_01_T2_MTL,1
LT04_L1TP_192020_19900524_20170130_01_T1_MTL,0
LT04_L1GS_006051_19880120_20170210_01_T2_MTL,1
LT04_L1GS_008044_19891003_20170201_01_T2_MTL,0
LT04_L1GS_009056_19881108_20170206_01_T2_MTL,1
LT04_L1TP_009059_19910101_20170127_01_T1_MTL,1
LT04_L1GS_181114_19891116_20170201_01_T2_MTL,0
LT04_L1TP_182021_19920624_20170122_01_T1_MTL,0
LT04_L1TP_005055_19880402_20170209_01_T1_MTL,0
LT04_L1GS_184036_19881220_20170205_01_T2_MTL,0
LT04_L1TP_193040_19880219_20170209_01_T1_MTL,0
LT04_L1GS_004049_19880513_20170208_01_T2_MTL,0
LT04_L1TP_193027_19920605_20170123_01_T1_MTL,1
LT04_L1TP_183028_19880128_20170209_01_T1_MTL,1
LT04_L1GS_004046_19891108_20170201_01_T2_MTL,0
LT04_L1TP_193031_19900531_20170131_01_T1_MTL,1
LT04_L1GS_183064_19880604_20170208_01_T2_MTL,1
LT04_L1GS_189115_19891108_20170201_01_T2_MTL,0
LT04_L1TP_006022_19890106_20170204_01_T1_MTL,1
LT04_L1GS_186019_19881218_20170205_01_T2_MTL,1
LT04_L1GS_185022_19881125_20170206_01_T2_MTL,1
LT04_L1GS_009052_19900522_20170130_01_T2_MTL,1
LT04_L1TP_180062_19901230_20170127_01_T1_MTL,0
LT04_L1TP_183039_19881229_20170205_01_T1_MTL,1
LT04_L1TP_005057_19891201_20170201_01_T1_MTL,1
LT04_L1GS_010031_19871215_20170210_01_T2_MTL,0
LT04_L1TP_186041_19920722_20170123_01_T1_MTL,0
LT04_L1TP_181025_19890812_20170202_01_T1_MTL,1
LT04_L1TP_007054_19890113_20170205_01_T1_MTL,1
LT04_L1TP_002065_19920830_20170122_01_T1_MTL,0
LT04_L1TP_186060_19890103_20170204_01_T1_MTL,0
LT04_L1TP_187042_19880312_20170209_01_T1_MTL,1
LT04_L1GS_187019_19900708_20170129_01_T2_MTL,1
LT04_L1TP_185020_19920731_20170123_01_T1_MTL,0
LT04_L1TP_190053_19910105_20170128_01_T1_MTL,0
LT04_L1GS_191115_19891122_20170201_01_T2_MTL,0
LT04_L1TP_185046_19880211_20170209_01_T1_MTL,1
LT04_L1TP_004070_19871221_20170210_01_T1_MTL,1
LT04_L1TP_180026_19880701_20170208_01_T1_MTL,1
LT04_L1TP_007053_19900812_20170128_01_T1_MTL,1
LT04_L1GS_007050_19881110_20170206_01_T2_MTL,0
LT04_L1GS_193025_19920707_20170123_01_T2_MTL,1
LT04_L1TP_186049_19880202_20170209_01_T1_MTL,0
LT04_L1GS_009062_19920628_20170123_01_T2_MTL,1
LT04_L1TP_189052_19901213_20170127_01_T1_MTL,1
LT04_L1GS_189037_19890124_20170204_01_T2_MTL,1
LT04_L1TP_182024_19880715_20170208_01_T1_MTL,1
LT04_L1TP_009056_19890706_20170202_01_T1_MTL,1
LT04_L1GS_193024_19900616_20170129_01_T2_MTL,1
LT04_L1GS_185058_19880906_20170206_01_T2_MTL,1
LT04_L1GS_183071_19880316_20170209_01_T2_MTL,0
LT04_L1GS_184064_19880408_20170209_01_T2_MTL,0
LT04_L1GS_183063_19871125_20170210_01_T2_MTL,1
LT04_L1TP_184039_19871202_20170210_01_T1_MTL,1
LT04_L1TP_192053_19920918_20170122_01_T1_MTL,0
LT04_L1GS_010053_19880624_20170208_01_T2_MTL,0
LT04_L1TP_009058_19890807_20170202_01_T1_MTL,1
LT04_L1TP_004058_19880427_20170209_01_T1_MTL,0
LT04_L1GS_005060_19890811_20170202_01_T2_MTL,0
LT04_L1TP_183019_19880722_20170208_01_T1_MTL,1
LT04_L1TP_181022_19880419_20170209_01_T1_MTL,0
LT04_L1TP_184020_19880915_20170206_01_T1_MTL,0
LT04_L1GS_189054_19920929_20170121_01_T2_MTL,1
LT04_L1GS_183116_19891216_20170201_01_T2_MTL,0
LT04_L1TP_180047_19880123_20170209_01_T1_MTL,0
LT04_L1TP_180025_19880903_20170206_01_T1_MTL,1
LT04_L1GS_185022_19900710_20170130_01_T2_MTL,1
LT04_L1GS_008029_19890816_20170202_01_T2_MTL,1
LT04_L1TP_189054_19901127_20170128_01_T1_MTL,1
LT04_L1GS_010032_19871129_20170210_01_T2_MTL,0
LT04_L1TP_187023_19920713_20170122_01_T1_MTL,0
LT04_L1TP_180066_19900213_20170131_01_T1_MTL,0
LT04_L1TP_182025_19920726_20170123_01_T1_MTL,1
LT04_L1TP_184031_19910604_20170126_01_T1_MTL,1
LT04_L1TP_193030_19880728_20170208_01_T1_MTL,1
LT04_L1GS_185017_19880821_20170206_01_T2_MTL,1
LT04_L1TP_190045_19880129_20170209_01_T1_MTL,0
LT04_L1GS_005065_19880113_20170210_01_T2_MTL,0
LT04_L1TP_005057_19871228_20170210_01_T1_MTL,1
LT04_L1TP_186029_19880812_20170207_01_T1_MTL,1
LT04_L1TP_186021_19880711_20170208_01_T1_MTL,1
LT04_L1GS_187117_19900214_20170131_01_T2_MTL,0
LT04_L1TP_193046_19880203_20170209_01_T1_MTL,1
LT04_L1TP_182018_19880731_20170208_01_T1_MTL,1
LT04_L1GS_004045_19880207_20170209_01_T2_MTL,0
LT04_L1TP_008053_19890528_20170203_01_T1_MTL,1
LT04_L1GS_010054_19880912_20170206_01_T2_MTL,1
LT04_L1GS_185062_19890402_20170204_01_T2_MTL,0
LT04_L1GS_187026_19920713_20170122_01_T2_MTL,1
LT04_L1GS_003054_19900309_20170131_01_T2_MTL,0
LT04_L1TP_181073_19880302_20170209_01_T1_MTL,0
LT04_L1GS_182041_19880325_20170209_01_T2_MTL,0
LT04_L1TP_006066_19891208_20170201_01_T1_MTL,1
LT04_L1GS_001087_19900207_20170131_01_T2_MTL,1
LT04_L1GS_190128_19881230_20170205_01_T2_MTL,0
LT04_L1TP_182033_19910724_20170126_01_T1_MTL,1
LT04_L1GS_186057_19880305_20170209_01_T2_MTL,1
LT04_L1GS_189009_19890124_20170204_01_T2_MTL,0
LT04_L1TP_185057_19900405_20170131_01_T1_MTL,0
LT04_L1GS_183067_19871125_20170210_01_T2_MTL,0
LT04_L1TP_187052_19880124_20170209_01_T1_MTL,0
LT04_L1GS_003025_19830202_20170220_01_T2_MTL,1
LT04_L1GS_006114_19891122_20170201_01_T2_MTL,0
LT04_L1GS_192023_19900711_20170129_01_T2_MTL,1
LT04_L1GS_185025_19880906_20170206_01_T2_MTL,1
LT04_L1GS_004064_19880122_20170210_01_T2_MTL,0
LT04_L1GS_186060_19890308_20170204_01_T2_MTL,0
LT04_L1TP_182051_19880222_20170209_01_T1_MTL,0
LT04_L1GS_001053_19871130_20170210_01_T2_MTL,1
LT04_L1TP_187040_19871223_20170210_01_T1_MTL,0
LT04_L1GS_009057_19881124_20170205_01_T2_MTL,1
LT04_L1GS_002059_19920713_20170122_01_T2_MTL,1
LT04_L1TP_191031_19920725_20170122_01_T1_MTL,1
LT04_L1TP_188026_19920704_20170122_01_T1_MTL,1
LT04_L1GS_009059_19881124_20170205_01_T2_MTL,1
LT04_L1TP_180035_19871206_20170210_01_T1_MTL,1
LT04_L1TP_192024_19900727_20170129_01_T1_MTL,1
LT04_L1TP_192028_19900711_20170130_01_T1_MTL,1
LT04_L1TP_181029_19880825_20170206_01_T1_MTL,1
LT04_L1GS_186058_19920823_20170123_01_T2_MTL,1
LT04_L1TP_009058_19900709_20170129_01_T1_MTL,1
LT04_L1TP_009045_19881124_20170206_01_T1_MTL,0
LT04_L1GS_005059_19920616_20170122_01_T2_MTL,0
LT04_L1TP_003065_19920618_20170123_01_T1_MTL,0
LT04_L1TP_186023_19880711_20170208_01_T1_MTL,0
LT04_L1GS_181022_19880724_20170208_01_T2_MTL,0
LT04_L1GS_183066_19880229_20170209_01_T2_MTL,0
LT04_L1TP_184024_19920809_20170122_01_T1_MTL,0
LT04_L1TP_192025_19880705_20170208_01_T1_MTL,1
LT04_L1TP_002057_19921001_20170121_01_T1_MTL,1
LT04_L1TP_181043_19880318_20170209_01_T1_MTL,1
LT04_L1TP_181026_19880724_20170208_01_T1_MTL,1
LT04_L1GS_004110_19900212_20170131_01_T2_MTL,0
LT04_L1TP_185027_19880720_20170208_01_T1_MTL,1
LT04_L1GS_184017_19880814_20170207_01_T2_MTL,1
LT04_L1TP_009053_19900623_20170129_01_T2_MTL,1
LT04_L1GS_003055_19920618_20170123_01_T2_MTL,1
LT04_L1GS_009060_19880516_20170208_01_T2_MTL,1
LT04_L1TP_186022_19880711_20170208_01_T1_MTL,1
LT04_L1TP_007068_19891012_20170201_01_T1_MTL,1
LT04_L1TP_192026_19890708_20170202_01_T1_MTL,1
LT04_L1TP_009060_19881023_20170205_01_T1_MTL,1
LT04_L1TP_182031_19880528_20170208_01_T1_MTL,1
LT04_L1GS_181021_19880708_20170208_01_T2_MTL,0
